Concepto,Fecha,Valor
Castilla y León. General. Variación en lo que va de año. ,1711922400000,6.1
Castilla y León. General. Variación en lo que va de año. ,1704063600000,2.6
Castilla y León. General. Variación en lo que va de año. ,1696111200000,3.5
Castilla y León. General. Variación en lo que va de año. ,1688162400000,3.8
Castilla y León. General. Variación en lo que va de año. ,1680300000000,2.7
Castilla y León. General. Variación en lo que va de año. ,1672527600000,0.3
Castilla y León. Vivienda nueva. Índice. ,1759269600000,193.968
Castilla y León. Vivienda nueva. Índice. ,1751320800000,185.307
Castilla y León. Vivienda nueva. Índice. ,1743458400000,184.36
Castilla y León. Vivienda nueva. Índice. ,1735686000000,179.715
Castilla y León. Vivienda nueva. Índice. ,1727733600000,169.777
Castilla y León. Vivienda nueva. Índice. ,1719784800000,163.873
Castilla y León. Vivienda nueva. Índice. ,1711922400000,162.147
Castilla y León. Vivienda nueva. Índice. ,1704063600000,160.275
Castilla y León. Vivienda nueva. Índice. ,1696111200000,153.264
Castilla y León. Vivienda nueva. Índice. ,1688162400000,154.734
Castilla y León. Vivienda nueva. Índice. ,1680300000000,153.751
Castilla y León. Vivienda nueva. Índice. ,1672527600000,150.398
Castilla y León. Vivienda nueva. Variación trimestral. ,1759269600000,4.7
Castilla y León. Vivienda nueva. Variación trimestral. ,1751320800000,0.5
Castilla y León. Vivienda nueva. Variación trimestral. ,1743458400000,2.6
Castilla y León. Vivienda nueva. Variación trimestral. ,1735686000000,5.9
Castilla y León. Vivienda nueva. Variación trimestral. ,1727733600000,3.6
Castilla y León. Vivienda nueva. Variación trimestral. ,1719784800000,1.1
Castilla y León. Vivienda nueva. Variación trimestral. ,1711922400000,1.2
Castilla y León. Vivienda nueva. Variación trimestral. ,1704063600000,4.6
Castilla y León. Vivienda nueva. Variación trimestral. ,1696111200000,-0.9
Castilla y León. Vivienda nueva. Variación trimestral. ,1688162400000,0.6
Castilla y León. Vivienda nueva. Variación trimestral. ,1680300000000,2.2
Castilla y León. Vivienda nueva. Variación trimestral. ,1672527600000,2.8
Castilla y León. Vivienda nueva. Variación anual. ,1759269600000,14.2
Castilla y León. Vivienda nueva. Variación anual. ,1751320800000,13.1
Castilla y León. Vivienda nueva. Variación anual. ,1743458400000,13.7
Castilla y León. Vivienda nueva. Variación anual. ,1735686000000,12.1
Castilla y León. Vivienda nueva. Variación anual. ,1727733600000,10.8
Castilla y León. Vivienda nueva. Variación anual. ,1719784800000,5.9
Castilla y León. Vivienda nueva. Variación anual. ,1711922400000,5.5
Castilla y León. Vivienda nueva. Variación anual. ,1704063600000,6.6
Castilla y León. Vivienda nueva. Variación anual. ,1696111200000,4.7
Castilla y León. Vivienda nueva. Variación anual. ,1688162400000,8.7
Castilla y León. Vivienda nueva. Variación anual. ,1680300000000,8.9
Castilla y León. Vivienda nueva. Variación anual. ,1672527600000,7.1
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1759269600000,14.2
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1751320800000,9.1
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1743458400000,8.6
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1735686000000,5.9
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1727733600000,10.8
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1719784800000,6.9
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1711922400000,5.8
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1704063600000,4.6
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1696111200000,4.7
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1688162400000,5.7
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1680300000000,5.1
Castilla y León. Vivienda nueva. Variación en lo que va de año. ,1672527600000,2.8
Castilla y León. Vivienda segunda mano. Índice. ,1759269600000,162.883
Castilla y León. Vivienda segunda mano. Índice. ,1751320800000,159.001
Castilla y León. Vivienda segunda mano. Índice. ,1743458400000,153.707
Castilla y León. Vivienda segunda mano. Índice. ,1735686000000,146.678
Castilla y León. Vivienda segunda mano. Índice. ,1727733600000,140.977
Castilla y León. Vivienda segunda mano. Índice. ,1719784800000,138.645
Castilla y León. Vivienda segunda mano. Índice. ,1711922400000,135.376
Castilla y León. Vivienda segunda mano. Índice. ,1704063600000,130.353
Castilla y León. Vivienda segunda mano. Índice. ,1696111200000,127.558
Castilla y León. Vivienda segunda mano. Índice. ,1688162400000,127.847
Castilla y León. Vivienda segunda mano. Índice. ,1680300000000,126.32
Castilla y León. Vivienda segunda mano. Índice. ,1672527600000,123.292
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1759269600000,2.4
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1751320800000,3.4
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1743458400000,4.8
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1735686000000,4.0
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1727733600000,1.7
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1719784800000,2.4
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1711922400000,3.9
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.2
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1696111200000,-0.2
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1688162400000,1.2
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1680300000000,2.5
Castilla y León. Vivienda segunda mano. Variación trimestral. ,1672527600000,-0.2
Castilla y León. Vivienda segunda mano. Variación anual. ,1759269600000,15.5
Castilla y León. Vivienda segunda mano. Variación anual. ,1751320800000,14.7
Castilla y León. Vivienda segunda mano. Variación anual. ,1743458400000,13.5
Castilla y León. Vivienda segunda mano. Variación anual. ,1735686000000,12.5
Castilla y León. Vivienda segunda mano. Variación anual. ,1727733600000,10.5
Castilla y León. Vivienda segunda mano. Variación anual. ,1719784800000,8.4
Castilla y León. Vivienda segunda mano. Variación anual. ,1711922400000,7.2
Castilla y León. Vivienda segunda mano. Variación anual. ,1704063600000,5.7
Castilla y León. Vivienda segunda mano. Variación anual. ,1696111200000,3.2
Castilla y León. Vivienda segunda mano. Variación anual. ,1688162400000,1.3
Castilla y León. Vivienda segunda mano. Variación anual. ,1680300000000,1.7
Castilla y León. Vivienda segunda mano. Variación anual. ,1672527600000,1.6
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,15.5
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,12.8
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,9.0
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,4.0
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,10.5
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,8.7
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,6.1
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.2
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,3.2
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,3.5
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.2
Castilla y León. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,-0.2
Castilla - La Mancha. General. Índice. ,1759269600000,148.275
Castilla - La Mancha. General. Índice. ,1751320800000,145.063
Castilla - La Mancha. General. Índice. ,1743458400000,141.709
Castilla - La Mancha. General. Índice. ,1735686000000,136.159
Castilla - La Mancha. General. Índice. ,1727733600000,131.455
Castilla - La Mancha. General. Índice. ,1719784800000,129.997
Castilla - La Mancha. General. Índice. ,1711922400000,127.322
Castilla - La Mancha. General. Índice. ,1704063600000,123.353
Castilla - La Mancha. General. Índice. ,1696111200000,120.963
Castilla - La Mancha. General. Índice. ,1688162400000,121.611
Castilla - La Mancha. General. Índice. ,1680300000000,120.939
Castilla - La Mancha. General. Índice. ,1672527600000,117.56
Castilla - La Mancha. General. Variación trimestral. ,1759269600000,2.2
Castilla - La Mancha. General. Variación trimestral. ,1751320800000,2.4
Castilla - La Mancha. General. Variación trimestral. ,1743458400000,4.1
Castilla - La Mancha. General. Variación trimestral. ,1735686000000,3.6
Castilla - La Mancha. General. Variación trimestral. ,1727733600000,1.1
Castilla - La Mancha. General. Variación trimestral. ,1719784800000,2.1
Castilla - La Mancha. General. Variación trimestral. ,1711922400000,3.2
Castilla - La Mancha. General. Variación trimestral. ,1704063600000,2.0
Castilla - La Mancha. General. Variación trimestral. ,1696111200000,-0.5
Castilla - La Mancha. General. Variación trimestral. ,1688162400000,0.6
Castilla - La Mancha. General. Variación trimestral. ,1680300000000,2.9
Castilla - La Mancha. General. Variación trimestral. ,1672527600000,-0.8
Castilla - La Mancha. General. Variación anual. ,1759269600000,12.8
Castilla - La Mancha. General. Variación anual. ,1751320800000,11.6
Castilla - La Mancha. General. Variación anual. ,1743458400000,11.3
Castilla - La Mancha. General. Variación anual. ,1735686000000,10.4
Castilla - La Mancha. General. Variación anual. ,1727733600000,8.7
Castilla - La Mancha. General. Variación anual. ,1719784800000,6.9
Castilla - La Mancha. General. Variación anual. ,1711922400000,5.3
Castilla - La Mancha. General. Variación anual. ,1704063600000,4.9
Castilla - La Mancha. General. Variación anual. ,1696111200000,2.1
Castilla - La Mancha. General. Variación anual. ,1688162400000,1.0
Castilla - La Mancha. General. Variación anual. ,1680300000000,2.0
Castilla - La Mancha. General. Variación anual. ,1672527600000,1.6
Castilla - La Mancha. General. Variación en lo que va de año. ,1759269600000,12.8
Castilla - La Mancha. General. Variación en lo que va de año. ,1751320800000,10.4
Castilla - La Mancha. General. Variación en lo que va de año. ,1743458400000,7.8
Castilla - La Mancha. General. Variación en lo que va de año. ,1735686000000,3.6
Castilla - La Mancha. General. Variación en lo que va de año. ,1727733600000,8.7
Castilla - La Mancha. General. Variación en lo que va de año. ,1719784800000,7.5
Castilla - La Mancha. General. Variación en lo que va de año. ,1711922400000,5.3
Castilla - La Mancha. General. Variación en lo que va de año. ,1704063600000,2.0
Castilla - La Mancha. General. Variación en lo que va de año. ,1696111200000,2.1
Castilla - La Mancha. General. Variación en lo que va de año. ,1688162400000,2.6
Castilla - La Mancha. General. Variación en lo que va de año. ,1680300000000,2.1
Castilla - La Mancha. General. Variación en lo que va de año. ,1672527600000,-0.8
Castilla - La Mancha. Vivienda nueva. Índice. ,1759269600000,183.691
Castilla - La Mancha. Vivienda nueva. Índice. ,1751320800000,171.958
Castilla - La Mancha. Vivienda nueva. Índice. ,1743458400000,172.388
Castilla - La Mancha. Vivienda nueva. Índice. ,1735686000000,168.609
Castilla - La Mancha. Vivienda nueva. Índice. ,1727733600000,160.632
Castilla - La Mancha. Vivienda nueva. Índice. ,1719784800000,153.524
Castilla - La Mancha. Vivienda nueva. Índice. ,1711922400000,152.486
Castilla - La Mancha. Vivienda nueva. Índice. ,1704063600000,150.868
Castilla - La Mancha. Vivienda nueva. Índice. ,1696111200000,146.467
Castilla - La Mancha. Vivienda nueva. Índice. ,1688162400000,143.368
Castilla - La Mancha. Vivienda nueva. Índice. ,1680300000000,146.377
Castilla - La Mancha. Vivienda nueva. Índice. ,1672527600000,142.266
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1759269600000,6.8
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1751320800000,-0.2
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1743458400000,2.2
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1735686000000,5.0
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1727733600000,4.6
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1719784800000,0.7
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1711922400000,1.1
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1704063600000,3.0
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1696111200000,2.2
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1688162400000,-2.1
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1680300000000,2.9
Castilla - La Mancha. Vivienda nueva. Variación trimestral. ,1672527600000,0.1
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1759269600000,14.4
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1751320800000,12.0
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1743458400000,13.1
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1735686000000,11.8
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1727733600000,9.7
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1719784800000,7.1
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1711922400000,4.2
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1704063600000,6.0
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1696111200000,3.1
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1688162400000,4.4
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1680300000000,6.7
Castilla - La Mancha. Vivienda nueva. Variación anual. ,1672527600000,4.4
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1759269600000,14.4
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1751320800000,7.1
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1743458400000,7.3
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1735686000000,5.0
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1727733600000,9.7
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1719784800000,4.8
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1711922400000,4.1
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1704063600000,3.0
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1696111200000,3.1
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1688162400000,0.9
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1680300000000,3.0
Castilla - La Mancha. Vivienda nueva. Variación en lo que va de año. ,1672527600000,0.1
Castilla - La Mancha. Vivienda segunda mano. Índice. ,1759269600000,142.094
Castilla - La Mancha. Vivienda segunda mano. Índice. ,1751320800000,140.14
Castilla - La Mancha. Vivienda segunda mano. Índice. ,1743458400000,136.262
